Date,high,low,open,close,kdjk,kdjd,rsi_6,rsi_12,macd,cci,wr_10,wma10,Point
2004/6/8,1.10265398,1.00039196,1.09968996,1.00335598,16.58535039,29.07582787,11.63550972,21.74044177,-0.019075755,-325.7710531,98.11326768,1.099150842,0
2004/6/9,1.00039196,0.957412004,0.992981017,0.963339984,12.0445117,23.39872248,8.911669394,18.26845812,-0.029059444,-292.3980807,97.03716569,1.072096456,0
2004/6/10,0.99891001,0.975197017,0.978160977,0.991499007,13.70862642,20.16869046,23.94598233,27.19426351,-0.034303957,-172.2484135,82.96314413,1.053045183,0
2004/6/11,1.00187397,0.918878019,0.992981017,0.935181022,11.41656168,17.2513142,17.15175371,21.9614347,-0.042514581,-158.7388615,93.16756781,1.026368095,0
2004/6/14,0.939626992,0.908504009,0.926288009,0.924805999,9.793491694,14.76537336,16.13943113,21.14377559,-0.049290546,-142.1033221,93.45264827,1.001146021,-1
2004/6/15,0.990016997,0.920360029,0.930734992,0.970749974,15.56118211,15.03064294,36.16167086,33.16488012,-0.050372589,-88.42200149,75.00021545,0.98807687,0
2004/6/16,0.978160977,0.952965975,0.966304004,0.957412004,18.12058379,16.06062323,33.38485694,31.63745593,-0.051710294,-73.72568648,78.70964695,0.975843179,0
2004/6/17,0.958894014,0.926288009,0.950001001,0.930734992,15.81174711,15.97766452,28.18951033,28.74855119,-0.054297143,-82.59164896,89.43660616,0.962019651,0
2004/6/18,0.938144982,0.914431989,0.926288009,0.929252982,14.10352649,15.35295184,27.90006577,28.59033411,-0.055823329,-81.25879731,89.55216982,0.951187193,0
2004/6/21,0.948518991,0.921841979,0.929252982,0.947036982,23.15872831,17.95487733,37.18727211,33.38930656,-0.054964229,-64.15427433,80.15298579,0.946821773,0
2004/6/22,0.954447985,0.927770972,0.945554972,0.941109002,27.07922435,20.99632634,35.36512291,32.59281894,-0.054137659,-57.88347919,65.07978357,0.944234884,0
2004/6/23,0.942591012,0.926288009,0.941109002,0.935181022,27.5765832,23.18974529,33.40116373,31.7661627,-0.053345995,-62.05694932,71.4286991,0.941701943,0
2004/6/24,0.936662972,0.914431989,0.930734992,0.915913999,21.41457661,22.5980224,27.45465116,29.14516863,-0.053654785,-81.19772335,92.06383962,0.936177889,0
2004/6/25,0.938144982,0.909986019,0.915913999,0.912949979,15.51088978,20.23564486,26.58103557,28.74710686,-0.05352171,-88.55379965,94.5456912,0.931489195,-1
2004/6/28,0.926288009,0.90405798,0.909986019,0.917396009,16.34036368,18.9372178,30.55841112,30.30474627,-0.052452845,-102.7792876,84.48326911,0.92801307,0
2004/6/29,0.933699012,0.907021999,0.918878019,0.933699012,28.91155268,22.26199609,43.92533632,35.90932623,-0.049717138,-63.51686555,60.00022522,0.927635855,0
2004/6/30,0.938144982,0.923323989,0.933699012,0.927770972,34.96067543,26.49488921,40.52183656,34.79927726,-0.047480093,-31.11112983,56.75655112,0.926854468,0
2004/7/1,0.955929995,0.926288009,0.926288009,0.948518991,51.8780859,34.95595477,55.12537899,41.68244426,-0.043531226,53.54403775,14.28709317,0.930384377,0
2004/7/2,0.966304004,0.939626992,0.948518991,0.960376024,64.74423475,44.88538143,61.59232595,45.28359571,-0.038995442,104.365313,9.523467536,0.935746764,0
2004/7/5,0.970749974,0.955929995,0.969268024,0.969268024,75.75546276,55.17540854,66.0015511,47.91487971,-0.034288039,153.3716244,2.222081211,0.942160005,0
2004/7/6,0.988534987,0.966304004,0.970749974,0.973713994,77.98883835,62.77988514,68.1924523,49.24617564,-0.029854491,192.4933181,17.54441049,0.948977403,1
2004/7/7,0.972231984,0.951484025,0.972231984,0.952965975,71.29090478,65.61689169,50.10932324,43.57587927,-0.027695805,87.50085559,42.10496236,0.951429616,0
2004/7/8,0.964821994,0.945554972,0.952965975,0.961857975,70.33426264,67.18934867,56.09672301,46.45817022,-0.024979571,68.72763107,31.57902164,0.955175194,0
2004/7/9,0.975197017,0.958894014,0.960376024,0.958894014,68.10167617,67.49345784,53.52722797,45.610936,-0.022803242,83.40543498,35.08762151,0.957546525,0
2004/7/12,0.957412004,0.936662972,0.957412004,0.938144982,52.97703429,62.65464999,38.65384587,40.03525371,-0.022493468,1.14488325,61.81837593,0.955309958,-1
2004/7/13,0.952965975,0.933699012,0.933699012,0.942591012,44.0483009,56.45253362,42.74463349,41.70116539,-0.021639763,-5.477469789,70.45433564,0.953504506,0
2004/7/14,0.957412004,0.939626992,0.945554972,0.952965975,41.07740918,51.32749214,51.75368722,45.55188251,-0.019896666,16.46753574,57.14174912,0.953423738,0
2004/7/15,0.987052977,0.952965975,0.957412004,0.981124997,56.21393671,52.956307,68.10114745,54.45842858,-0.016057946,109.7951168,13.51300822,0.958004702,0
2004/7/16,1.015212059,0.984089017,0.985571027,1.00632,67.17303918,57.69521773,76.61033712,60.72870974,-0.010857547,205.4100225,10.90875587,0.966573739,0
2004/7/19,1.01669395,0.995944977,1.00780201,1.00780201,74.54408136,63.3115056,77.0426057,61.07263123,-0.006541204,180.8612483,10.71383429,0.974576887,1
2004/7/20,1.00632,0.990016997,1.00483799,0.994463027,74.10076143,66.90792421,64.22303688,56.23686374,-0.004148989,115.8817662,26.78587844,0.979454148,0
2004/7/21,0.99891001,0.984089017,0.992981017,0.990016997,72.01955182,68.61180008,60.21546448,54.66305879,-0.002582134,77.46945413,32.1428674,0.983145784,0
2004/7/22,0.994463027,0.963339984,0.988534987,0.970749974,62.89384671,66.70581562,45.46280639,48.27611703,-0.002862085,16.90629412,55.3575635,0.982660671,0
2004/7/23,0.979642987,0.960376024,0.963339984,0.978160977,59.78653131,64.39938752,51.00357787,50.69354613,-0.002457613,1.414944879,46.42809949,0.98336134,0
2004/7/26,0.982607007,0.957412004,0.975197017,0.969268024,52.67815475,60.49230993,44.49430932,47.7708531,-0.002822121,-8.671017359,57.14315467,0.982094799,0
2004/7/27,0.973713994,0.945554972,0.963339984,0.958894014,41.36899675,54.1178722,37.75009358,44.5054772,-0.0039031,-50.71329368,74.99963263,0.978376202,0
2004/7/28,0.978160977,0.954447985,0.955929995,0.969268024,38.69047021,48.97540487,47.33019192,48.35648618,-0.003877984,-22.61877937,66.66658288,0.97624737,0
2004/7/29,0.992981017,0.967786014,0.969268024,0.987052977,45.23821693,47.72967556,59.99575865,54.28901225,-0.00239537,36.13510489,41.66628963,0.977055765,1
2004/7/30,0.987052977,0.964821994,0.987052977,0.967786014,42.35389735,45.93774949,45.70717814,47.79970697,-0.002743446,-13.28653913,68.7498429,0.974253295,0
2004/8/2,0.978160977,0.957412004,0.963339984,0.969268024,43.05056019,44.97535306,46.87502622,48.31809052,-0.002866668,-49.5750022,60.97582268,0.972420898,0
2004/8/3,0.978160977,0.948518991,0.969268024,0.955929995,35.77148061,41.90739558,38.03837514,44.0255699,-0.003994543,-96.16269249,80.55474563,0.968864024,0
2004/8/4,0.99891001,0.941109002,0.955929995,0.975197017,43.50591266,42.4402346,53.29911203,50.89942958,-0.003295714,-36.2168931,41.02522326,0.969510845,0
2004/8/5,0.984089017,0.951484025,0.976679027,0.954447985,36.69641604,40.52562842,40.43062135,44.48192277,-0.004365833,-77.15384977,76.92257719,0.966654568,-1
2004/8/6,0.970749974,0.952965975,0.954447985,0.963339984,37.28468971,39.44531551,47.00999343,47.57225218,-0.00444516,-82.9448493,61.53876297,0.965711419,0
2004/8/9,0.987052977,0.955929995,0.960376024,0.978160977,46.22400849,41.70487984,56.59803442,52.39091577,-0.003274351,29.30539741,35.89735393,0.967732469,0
2004/8/10,0.995944977,0.969268024,0.970749974,0.994463027,61.5848028,48.33152083,64.96525181,57.11996658,-0.001019289,174.5638226,7.693608596,0.972555837,0
2004/8/11,0.997426987,0.979642987,0.992981017,0.982607007,64.98807011,53.88370392,55.60913295,52.94730397,-0.000186665,148.4536677,28.20539526,0.974576856,0
2004/8/12,0.987052977,0.967786014,0.978160977,0.984089017,68.11157706,58.6263283,56.54781744,53.41139776,0.000586026,71.05649173,25.64140904,0.976624804,0
2004/8/13,1.00335598,0.975197017,0.981124997,0.990016997,71.59800956,62.95022205,60.55178242,55.33380076,0.001657619,128.3354347,21.42912544,0.979804457,0
2004/8/16,1.00335598,0.979642987,0.984089017,0.995944977,77.09673844,67.66572752,64.47948972,57.25782244,0.002951184,126.2937454,11.90580381,0.983657725,0
2004/8/17,1.00632,0.982607007,0.994463027,1.00483799,83.8302845,73.05391318,69.87847491,60.07253142,0.004640442,131.9462065,2.272637947,0.988642869,0
2004/8/18,1.028550982,1.00039196,1.00483799,1.009284019,80.72337105,75.61039913,72.39565911,61.45685001,0.006265722,176.8091278,25.00029003,0.993547146,0
2004/8/19,1.019657969,1.00187397,1.012248039,1.01669395,81.70648702,77.64242843,76.34858114,63.74241448,0.008058791,140.4461523,15.6870167,0.999178919,0
2004/8/20,1.031515002,1.010766029,1.013730049,1.028550982,86.25399944,80.5129521,81.4494191,67.14350342,0.010317639,157.7187689,3.921438744,1.005834771,1
2004/8/23,1.032997012,0.99891001,1.025586963,1.015212059,81.74502129,80.92364183,63.08305953,60.21188492,0.010905738,104.587702,27.27293501,1.00887971,0
2004/8/24,1.021139979,0.997426987,1.015212059,1.009284019,75.70885193,79.18537853,56.31129059,57.34188747,0.010769326,66.4552437,36.3634868,1.010173168,0
2004/8/25,1.013730049,0.990016997,1.009284019,0.992981017,60.72862389,73.03312698,41.58073064,50.16776026,0.009239198,14.19060571,61.36387526,1.008232971,0
2004/8/26,1.00335598,0.990016997,0.990016997,1.00039196,53.44882808,66.50502735,48.87591789,53.07887905,0.008526276,-2.793590504,56.41012949,1.007451599,0
2004/8/27,1.00483799,0.972231984,1.00039196,0.978160977,38.88496736,57.29834069,33.71874679,44.56023102,0.006097142,-84.71385867,90.24275406,1.002331814,-1
2004/8/30,0.992981017,0.970749974,0.976679027,0.988534987,35.44719862,50.01462666,43.52587719,48.7475862,0.004952048,-88.57213601,71.42833888,0.999313776,0
2004/8/31,1.021139979,0.997426987,1.00780201,1.00483799,41.88562247,47.3049586,55.84618763,54.62330219,0.005298985,43.01426398,45.23752983,0.999394648,0
2004/9/1,1.00335598,0.984089017,1.00335598,0.988534987,37.44763535,44.01918418,44.25948715,48.55125059,0.00420989,-60.30180614,71.42833888,0.996511337,0
2004/9/2,0.994463027,0.970749974,0.985571027,0.991499007,36.07621198,41.37152678,46.67331118,49.66109806,0.00354508,-97.20561365,66.66663475,0.994544194,0
2004/9/3,0.995944977,0.978160977,0.988534987,0.979642987,29.93359697,37.55888351,38.64128278,45.38860222,0.002038039,-95.05351422,85.71335552,0.990879501,0
2004/9/6,0.982607007,0.972231984,0.975197017,0.978160977,24.8581606,33.32530921,37.66890929,44.86228512,0.00071586,-114.8714406,85.29271212,0.987834588,0
2004/9/7,0.992981017,0.978160977,0.978160977,0.987052977,27.35665505,31.33575782,47.22982883,48.75197272,0.000381141,-60.88603896,67.64635606,0.987080058,0
2004/9/8,0.990016997,0.960376024,0.990016997,0.963339984,19.86371213,27.51174259,31.67945555,40.45033829,-0.001777083,-122.3920016,95.12217372,0.982418276,0
2004/9/9,0.966304004,0.944073021,0.960376024,0.945554972,13.88345428,22.96897982,24.43782896,35.50378752,-0.004866494,-199.7566874,98.0770614,0.975061783,0
2004/9/10,0.945554972,0.945554972,0.945554972,0.945554972,9.896615723,18.61152512,24.43782896,35.50378752,-0.007231514,-199.7915865,98.0770614,0.968702326,0
2004/9/13,0.945554972,0.909986019,0.945554972,0.914431989,8.18496738,15.13600587,15.50590447,28.29722298,-0.011484785,-212.2951532,96.00016945,0.957276982,-1
2004/9/14,0.955929995,0.927770972,0.927770972,0.948518991,20.39903657,16.89034944,42.92346748,42.29251342,-0.011967048,-104.3303612,58.73086803,0.953396601,0
2004/9/15,1.00632,0.945554972,0.948518991,0.985571027,39.75316389,24.51128759,59.89731909,53.13859904,-0.009252794,23.51437059,21.53858148,0.957276936,0
2004/9/16,1.021139979,0.991499007,1.00483799,0.997426987,52.72428715,33.91562078,64.00732837,56.02377327,-0.006075023,102.1323289,21.33346632,0.96336679,0
2004/9/17,1.030032992,0.994463027,0.99891001,1.028550982,68.07134977,45.30086377,72.79169962,62.61545286,-0.001033259,131.8672037,1.234524993,0.975007771,0
2004/9/20,1.077458978,1.028550982,1.034479022,1.071531057,77.53435706,56.04536154,80.62688299,69.50210791,0.006357225,220.0302082,3.539628363,0.993574075,1
2004/9/21,1.071531057,1.038925052,1.071531057,1.046334982,78.8280746,63.63959922,67.04497035,62.17720769,0.010065101,160.0498802,18.58449032,1.005861637,0
2004/9/22,1.062638044,1.00780201,1.043370962,1.010766029,72.61101151,66.63006998,52.16026415,53.49476788,0.01001802,83.18812844,39.82311468,1.010604261,0
2004/9/23,1.061156034,1.00483799,1.010766029,1.059674025,78.2008087,70.48698289,64.98650862,61.54886828,0.013768461,93.13787619,10.6195969,1.023376957,0
2004/9/24,1.077458978,1.015212059,1.074494958,1.022622943,73.25602148,71.40999575,52.25120445,53.8424958,0.013594293,73.88403208,32.74321732,1.0273382,0
2004/9/27,1.044852972,0.995944977,1.027068973,1.00335598,63.44418434,68.75472528,46.55779825,50.27178126,0.01176595,28.96187771,49.50496705,1.026395124,0
2004/9/28,1.015212059,0.992981017,1.00632,0.99891001,45.16994235,60.89313097,45.19417974,49.44630306,0.009844738,4.176549413,59.55010027,1.023026889,0
2004/9/29,1.010766029,0.990016997,1.00039196,0.992981017,31.2431945,51.00981881,43.17076075,48.29267561,0.007754356,-11.13538155,96.6103012,1.017664455,0
2004/9/30,0.99891001,0.979642987,0.994463027,0.982607007,21.83886288,41.28616683,39.46121521,46.2337297,0.005200668,-43.4360312,96.96980038,1.010281111,0
2004/10/1,0.99891001,0.979642987,0.994463027,0.982607007,15.56930846,32.71388071,39.46121521,46.2337297,0.003140648,-63.46892619,96.96980038,1.003167221,0
